loan_status,loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,fico_score,fico_class,home_ownership_MORTGAGE,home_ownership_RENT,verif_stat,year_issue,month_issue,year_ecl,month_ecl,geo_loc,geo_loc_ns,geo_loc_we
1,12000.0,36,10.65,390.88,2,5.0,60000.0,1,10.84,0.0,1.0,12.0,11849.0,48.8,76.0,717,1,0,1,1,2011,12,1,6,4,2,2
1,8400.0,60,16.77,207.73,4,5.0,87996.0,4,11.35,0.0,0.0,8.0,9551.0,80.3,76.0,687,1,0,1,1,2011,12,1,9,1,1,1
1,28000.0,60,17.58,704.64,4,5.0,140000.0,2,12.07,0.0,1.0,13.0,2686.0,13.4,76.0,717,1,1,0,3,2011,12,1,7,3,2,1
1,14000.0,36,6.62,429.86,1,10.0,66000.0,1,11.15,0.0,1.0,7.0,12095.0,35.4,76.0,752,2,0,1,2,2011,12,2,9,1,1,1
0,12000.0,36,14.27,411.71,3,8.0,70000.0,4,8.4,0.0,1.0,7.0,11546.0,86.2,76.0,692,1,1,0,1,2011,12,1,8,1,1,1
1,25000.0,36,11.71,826.9,2,10.0,100000.0,1,6.88,0.0,1.0,8.0,21128.0,89.1,76.0,737,1,1,0,3,2011,12,3,12,1,1,1
1,9000.0,36,12.69,301.91,2,5.0,50000.0,1,17.81,0.0,1.0,13.0,12752.0,55.4,76.0,697,1,0,1,2,2011,12,1,12,1,1,1
1,13250.0,36,10.65,431.6,2,4.0,35000.0,1,24.93,0.0,2.0,11.0,13392.0,58.7,76.0,722,1,0,1,1,2011,12,1,10,1,1,1
1,20000.0,36,13.49,678.61,3,6.0,75000.0,1,22.38,0.0,1.0,7.0,19548.0,90.8,76.0,717,1,0,1,3,2011,12,2,11,4,2,2
1,3000.0,36,14.65,103.49,3,5.0,71000.0,4,21.84,0.0,1.0,4.0,15072.0,88.7,76.0,682,1,0,1,3,2011,12,1,11,1,1,1
1,7350.0,36,10.65,239.42,2,10.0,48000.0,1,11.93,0.0,0.0,5.0,15587.0,77.5,76.0,697,1,1,0,1,2011,12,1,2,3,2,1
1,11500.0,36,15.27,400.18,3,5.0,36000.0,1,21.1,0.0,1.0,7.0,8969.0,76.7,76.0,672,1,0,1,1,2011,12,2,8,3,2,1
0,13650.0,36,12.42,456.12,2,10.0,86000.0,1,12.29,0.0,1.0,12.0,16140.0,73.4,76.0,702,1,1,0,1,2011,12,2,5,4,2,2
0,10500.0,36,16.29,370.66,4,3.0,30000.0,1,15.0,0.0,1.0,7.0,5379.0,55.5,76.0,682,1,0,1,2,2011,12,1,11,4,2,2
1,12000.0,36,9.91,386.7,2,2.0,60000.0,1,15.5,0.0,0.0,7.0,12168.0,85.7,76.0,717,1,0,1,1,2011,12,1,6,4,2,2
1,6000.0,36,8.9,190.52,1,3.0,34000.0,1,14.51,0.0,2.0,9.0,13683.0,64.8,76.0,717,1,0,1,1,2011,12,1,11,1,1,1
1,11500.0,36,15.27,400.18,3,10.0,44200.0,1,21.69,0.0,1.0,9.0,13147.0,90.0,76.0,687,1,1,0,3,2011,12,1,8,4,2,2
1,7000.0,36,12.42,233.91,2,7.0,82000.0,1,12.0,0.0,1.0,6.0,25334.0,71.6,76.0,692,1,1,0,1,2011,12,1,6,1,1,1
1,29500.0,60,20.3,786.51,5,6.0,83000.0,1,20.93,0.0,0.0,12.0,22087.0,89.8,76.0,692,1,1,0,2,2011,12,2,12,4,2,2
1,2000.0,36,15.27,69.6,3,2.0,41000.0,2,17.74,0.0,1.0,7.0,18115.0,96.4,76.0,682,1,0,1,3,2011,12,1,6,4,2,2
1,11625.0,36,13.49,394.45,3,0.0,36000.0,1,19.33,0.0,1.0,17.0,19979.0,84.7,76.0,692,1,1,0,2,2011,12,2,2,2,1,2
0,15075.0,36,14.27,517.21,3,10.0,35000.0,1,20.16,0.0,1.0,7.0,10570.0,89.6,76.0,702,1,0,1,3,2011,12,1,8,4,2,2
1,5300.0,36,15.27,184.43,3,1.0,30000.0,1,24.88,0.0,2.0,11.0,7855.0,82.7,76.0,662,0,0,1,3,2011,12,1,6,1,1,1
1,8200.0,36,6.62,251.77,1,0.0,40000.0,2,11.1,0.0,1.0,7.0,2573.0,25.5,76.0,752,2,0,1,2,2011,12,1,10,1,1,1
1,12000.0,36,12.42,400.99,2,9.0,105000.0,1,13.98,0.0,1.0,10.0,11243.0,75.0,76.0,702,1,1,0,1,2011,12,2,11,4,2,2
1,8650.0,36,14.27,296.78,3,4.0,45000.0,1,7.6,0.0,2.0,14.0,6602.0,58.9,76.0,682,1,1,0,2,2011,12,1,5,3,2,1
1,21000.0,60,17.27,294.98,4,10.0,109000.0,1,7.75,0.0,0.0,9.0,25435.0,50.3,76.0,697,1,1,0,3,2011,12,4,12,1,1,1
1,16000.0,60,17.27,399.97,4,2.0,50000.0,1,11.04,0.0,0.0,10.0,15788.0,42.2,76.0,697,1,0,1,2,2011,12,1,5,4,2,2
1,12000.0,36,12.42,400.99,2,2.0,83000.0,1,11.81,0.0,2.0,14.0,16550.0,51.1,76.0,702,1,0,1,1,2011,12,1,8,4,2,2
0,9500.0,36,12.69,318.68,2,0.0,52500.0,2,23.54,0.0,2.0,14.0,23729.0,75.3,76.0,697,1,1,0,2,2011,12,2,7,4,2,2
1,14400.0,36,13.49,488.6,3,10.0,60000.0,1,16.92,0.0,1.0,15.0,23317.0,65.0,76.0,692,1,1,0,1,2011,12,2,3,3,2,1
0,7200.0,36,7.9,225.29,1,3.0,68000.0,1,7.98,0.0,0.0,5.0,8783.0,82.9,76.0,722,1,0,1,2,2011,12,1,1,3,2,1
0,26000.0,60,16.77,642.96,4,10.0,53000.0,2,11.77,0.0,1.0,5.0,7560.0,72.7,76.0,732,1,1,0,3,2011,12,2,9,3,2,1
0,7000.0,60,11.71,154.69,2,6.0,69600.0,1,26.22,0.0,0.0,10.0,45449.0,90.9,76.0,732,1,1,0,3,2011,12,4,10,2,1,2
1,4000.0,36,7.51,124.45,1,0.0,65000.0,4,18.17,0.0,0.0,10.0,10032.0,50.7,76.0,722,1,0,1,2,2011,12,1,10,4,2,2
1,1500.0,36,17.27,53.69,4,10.0,144000.0,1,8.23,1.0,0.0,6.0,14186.0,97.8,76.0,667,0,1,0,3,2011,12,2,12,4,2,2
1,19600.0,36,12.42,654.94,2,2.0,75000.0,1,11.62,0.0,0.0,8.0,20355.0,50.1,76.0,697,1,0,1,3,2011,12,1,9,1,1,1
1,2500.0,36,11.71,82.69,2,7.0,29000.0,1,18.7,0.0,0.0,5.0,2668.0,66.7,76.0,687,1,1,0,3,2011,12,1,9,4,2,2
0,10000.0,36,12.69,335.45,2,2.0,70000.0,1,2.69,0.0,0.0,5.0,6035.0,70.2,76.0,687,1,0,1,1,2011,12,1,10,4,2,2
1,10000.0,36,6.62,307.04,1,5.0,45000.0,1,26.85,0.0,0.0,15.0,10133.0,70.4,76.0,742,2,0,1,1,2011,12,3,6,1,1,1
1,4225.0,36,12.42,141.18,2,5.0,55200.0,4,17.61,0.0,1.0,6.0,4055.0,73.7,76.0,692,1,1,0,1,2011,12,1,12,2,1,2
1,3500.0,36,7.9,109.52,1,7.0,61440.0,3,6.46,1.0,0.0,6.0,15472.0,55.5,76.0,717,1,1,0,1,2011,12,2,1,4,2,2
1,12000.0,36,6.62,368.45,1,10.0,56000.0,1,13.65,0.0,0.0,7.0,9873.0,80.3,76.0,737,1,1,0,1,2011,12,1,5,3,2,1
1,16500.0,36,8.9,523.93,1,0.0,47000.0,1,9.06,0.0,1.0,6.0,13917.0,38.8,76.0,747,2,0,1,2,2011,12,1,3,1,1,1
1,22000.0,60,21.67,603.5,6,0.0,55000.0,1,15.62,0.0,1.0,9.0,20154.0,79.4,76.0,667,0,0,1,3,2011,12,1,4,2,1,2
1,12000.0,36,14.65,413.94,3,1.0,71000.0,1,14.87,0.0,2.0,15.0,17972.0,71.0,76.0,677,1,0,1,3,2011,12,2,6,2,1,2
0,15600.0,60,12.69,352.48,2,10.0,50000.0,3,5.78,0.0,1.0,8.0,8079.0,35.7,76.0,742,2,0,1,2,2011,12,1,6,1,1,1
1,10800.0,36,12.42,360.89,2,8.0,135000.0,1,12.12,0.0,0.0,14.0,18467.0,74.5,76.0,677,1,0,1,3,2011,12,1,10,4,2,2
1,14000.0,36,12.42,467.82,2,10.0,63000.0,1,7.35,0.0,0.0,5.0,17212.0,97.8,76.0,717,1,1,0,1,2011,12,2,11,3,2,1
1,18825.0,60,17.58,473.75,4,4.0,44000.0,1,24.98,0.0,0.0,9.0,14092.0,93.2,76.0,702,1,1,0,3,2011,12,1,1,1,1,1
1,6000.0,36,13.49,203.59,3,5.0,50000.0,1,15.58,0.0,1.0,8.0,7361.0,83.6,76.0,677,1,1,0,1,2011,12,1,5,4,2,2
1,12000.0,36,9.91,386.7,2,5.0,80000.0,1,14.83,0.0,0.0,11.0,17536.0,67.7,76.0,707,1,0,1,1,2011,12,1,10,4,2,2
1,10000.0,36,12.42,334.16,2,4.0,45000.0,1,10.45,0.0,0.0,14.0,10177.0,51.6,76.0,682,1,0,1,1,2011,12,1,2,2,1,2
1,8000.0,36,7.9,250.33,1,2.0,78000.0,3,6.09,0.0,1.0,16.0,15988.0,55.9,76.0,722,1,0,1,1,2011,12,1,1,1,1,1
1,14125.0,36,9.91,455.18,2,1.0,33000.0,1,23.13,0.0,3.0,12.0,19472.0,66.0,76.0,727,1,0,1,3,2011,12,2,12,2,1,2
1,14000.0,36,12.69,469.63,2,5.0,62800.0,1,19.24,0.0,1.0,10.0,13579.0,64.5,76.0,692,1,0,1,1,2011,12,2,11,2,1,2
1,13200.0,60,17.27,224.36,4,3.0,26400.0,4,9.64,0.0,3.0,8.0,7411.0,50.1,76.0,692,1,0,1,2,2011,12,1,11,4,2,2
0,4000.0,36,12.69,134.18,2,2.0,25000.0,1,6.86,0.0,3.0,5.0,8546.0,79.7,76.0,687,1,0,1,1,2011,12,1,2,2,1,2
1,10500.0,36,6.03,319.58,1,10.0,65000.0,1,10.36,0.0,0.0,8.0,10729.0,18.7,76.0,777,2,1,0,2,2011,12,3,11,4,2,2
1,7350.0,36,11.71,243.11,2,1.0,33000.0,1,22.51,0.0,1.0,13.0,24782.0,77.9,76.0,697,1,0,1,3,2011,12,2,5,4,2,2
0,10000.0,36,12.42,334.16,2,10.0,39000.0,1,18.31,0.0,1.0,7.0,11691.0,90.6,76.0,722,1,0,1,2,2011,12,2,8,1,1,1
1,12000.0,36,7.51,373.33,1,10.0,42000.0,1,10.74,0.0,1.0,7.0,18913.0,43.0,76.0,737,1,0,1,1,2011,12,2,6,1,1,1
1,5000.0,60,11.71,110.5,2,5.0,38004.0,2,23.78,0.0,0.0,12.0,10023.0,57.3,76.0,712,1,1,0,1,2011,12,1,11,1,1,1
1,4500.0,36,8.9,142.89,1,10.0,50700.0,4,23.43,0.0,0.0,10.0,9127.0,24.4,76.0,702,1,1,0,3,2011,12,2,9,3,2,1
1,12300.0,60,13.49,282.96,3,2.0,30000.0,1,12.76,0.0,1.0,8.0,10981.0,55.5,76.0,722,1,1,0,2,2011,12,1,11,2,1,2
1,12000.0,36,13.49,407.17,3,6.0,40000.0,1,15.72,0.0,0.0,8.0,10790.0,80.5,76.0,672,1,0,1,1,2011,12,2,8,3,2,1
1,10000.0,36,13.49,339.31,3,10.0,50000.0,1,5.88,1.0,2.0,5.0,8899.0,47.6,76.0,697,1,1,0,1,2011,12,2,9,4,2,2
1,6000.0,36,7.9,187.75,1,7.0,80000.0,4,8.87,0.0,4.0,8.0,19071.0,30.3,76.0,742,2,1,0,1,2011,12,2,7,1,1,1
1,12000.0,36,12.69,402.54,2,4.0,40000.0,1,22.2,0.0,1.0,9.0,16273.0,55.5,76.0,697,1,0,1,1,2011,12,2,11,1,1,1
0,12000.0,36,8.9,381.04,1,7.0,80000.0,4,9.13,0.0,0.0,8.0,13088.0,83.5,76.0,717,1,0,1,1,2011,12,1,10,4,2,2
1,7000.0,36,11.71,231.54,2,2.0,75000.0,1,15.57,0.0,0.0,7.0,22196.0,94.1,76.0,692,1,0,1,2,2011,12,1,1,4,2,2
1,1400.0,36,7.9,43.81,1,1.0,28800.0,4,10.0,0.0,1.0,5.0,2016.0,9.9,76.0,747,2,0,1,1,2011,12,1,6,3,2,1
0,16000.0,60,13.49,368.08,3,10.0,35000.0,4,16.22,0.0,1.0,6.0,19184.0,58.5,76.0,732,1,0,1,3,2011,12,1,7,3,2,1
1,8000.0,36,7.9,250.33,1,1.0,40000.0,4,13.35,0.0,0.0,4.0,2440.0,34.4,76.0,737,1,0,1,1,2011,12,2,12,4,2,2
0,11875.0,60,12.69,268.32,2,0.0,25920.0,1,23.75,0.0,0.0,8.0,13932.0,94.1,76.0,727,1,0,1,2,2011,12,1,4,4,2,2
1,5000.0,36,6.03,152.18,1,9.0,54000.0,2,3.82,0.0,0.0,6.0,1779.0,4.0,76.0,792,2,1,0,1,2011,12,2,12,1,1,1
1,1800.0,36,6.62,55.27,1,10.0,18000.0,4,23.8,0.0,0.0,5.0,1792.0,39.8,76.0,752,2,0,1,1,2011,12,1,2,1,1,1
1,18000.0,36,8.9,571.56,1,5.0,78000.0,1,7.0,0.0,1.0,6.0,17769.0,66.3,76.0,742,2,0,1,3,2011,12,2,10,1,1,1
1,5000.0,36,12.42,167.08,2,2.0,70000.0,1,20.06,0.0,1.0,14.0,13543.0,54.2,76.0,687,1,0,1,1,2011,12,1,3,4,2,2
1,8000.0,36,15.96,281.1,3,4.0,70000.0,1,14.04,0.0,2.0,10.0,24072.0,91.9,76.0,677,1,0,1,2,2011,12,1,4,1,1,1
1,10000.0,36,6.03,304.36,1,9.0,80000.0,1,12.99,0.0,0.0,7.0,27644.0,45.2,76.0,752,2,1,0,1,2011,12,3,9,1,1,1
1,10000.0,36,7.51,311.11,1,5.0,50000.0,1,4.63,0.0,2.0,8.0,6592.0,25.7,76.0,742,2,0,1,3,2011,12,1,3,1,1,1
1,12000.0,36,12.42,400.99,2,10.0,35000.0,1,18.51,0.0,0.0,10.0,8198.0,75.7,76.0,687,1,1,0,3,2011,12,2,12,2,1,2
1,23200.0,36,7.9,725.94,1,3.0,65000.0,1,27.99,0.0,0.0,10.0,36381.0,47.0,76.0,742,2,1,0,3,2011,12,1,10,1,1,1
1,18000.0,60,15.27,430.78,3,1.0,84000.0,1,11.41,0.0,3.0,11.0,22542.0,83.2,76.0,712,1,1,0,3,2011,12,2,12,1,1,1
1,4800.0,36,15.27,167.03,3,10.0,75000.0,1,9.3,0.0,1.0,13.0,22195.0,73.7,76.0,667,0,1,0,1,2011,12,1,3,1,1,1
1,7300.0,36,11.71,241.46,2,6.0,35000.0,1,16.42,0.0,1.0,10.0,9628.0,44.6,76.0,697,1,0,1,1,2011,12,1,8,1,1,1
1,10400.0,36,9.91,335.14,2,6.0,40000.0,1,11.67,0.0,2.0,7.0,11624.0,80.6,76.0,732,1,0,1,2,2011,12,2,10,3,2,1
1,6600.0,36,9.91,212.69,2,1.0,100000.0,2,15.53,0.0,2.0,10.0,2171.0,27.8,76.0,712,1,1,0,1,2011,12,1,7,3,2,1
1,13250.0,36,17.27,474.19,4,10.0,52000.0,1,23.7,0.0,0.0,8.0,15002.0,91.5,76.0,672,1,0,1,3,2011,12,2,8,1,1,1
1,12000.0,36,11.71,396.92,2,3.0,92500.0,1,15.97,0.0,2.0,11.0,9558.0,56.2,76.0,707,1,0,1,2,2011,12,1,3,4,2,2
1,25000.0,36,9.91,805.63,2,9.0,61000.0,1,10.35,0.0,0.0,5.0,23712.0,49.4,76.0,742,2,0,1,2,2011,12,2,7,4,2,2
1,6000.0,36,10.65,195.44,2,10.0,36000.0,4,14.43,0.0,1.0,5.0,13626.0,48.5,76.0,707,1,0,1,1,2011,12,2,1,4,2,2
1,12000.0,36,7.51,373.33,1,10.0,68000.0,1,7.08,0.0,1.0,7.0,15433.0,55.6,76.0,747,2,1,0,1,2011,12,2,1,4,2,2
1,14400.0,36,11.71,476.3,2,1.0,80000.0,1,16.35,0.0,1.0,10.0,19983.0,48.4,76.0,707,1,0,1,1,2011,12,2,11,4,2,2
1,10000.0,36,12.42,334.16,2,10.0,43000.0,1,11.58,0.0,0.0,13.0,13034.0,65.5,76.0,682,1,0,1,1,2011,12,1,4,1,1,1
1,8000.0,36,11.71,264.61,2,1.0,150000.0,1,2.48,1.0,0.0,5.0,9722.0,56.2,76.0,702,1,0,1,1,2011,12,2,7,1,1,1
0,8000.0,36,16.29,282.41,4,5.0,50000.0,1,13.22,0.0,0.0,9.0,5106.0,72.9,76.0,667,0,0,1,1,2011,12,1,11,2,1,2
0,30000.0,60,12.42,673.72,2,3.0,70000.0,4,0.94,0.0,0.0,7.0,1159.0,3.2,76.0,757,2,0,1,2,2011,12,1,7,4,2,2
1,14000.0,36,14.27,480.33,3,6.0,80000.0,1,16.21,0.0,0.0,8.0,11546.0,96.2,76.0,687,1,0,1,1,2011,12,1,8,4,2,2
1,10000.0,36,16.29,353.01,4,10.0,40000.0,1,24.39,0.0,1.0,7.0,11665.0,96.4,76.0,682,1,0,1,3,2011,12,1,8,1,1,1
1,4000.0,36,6.03,121.75,1,1.0,55000.0,1,7.05,0.0,0.0,7.0,2189.0,43.8,76.0,757,2,0,1,1,2011,12,1,10,2,1,2
1,13000.0,36,9.91,418.93,2,6.0,110000.0,1,8.38,0.0,0.0,8.0,9599.0,81.3,76.0,712,1,0,1,1,2011,12,1,6,4,2,2
1,28000.0,36,12.69,939.26,2,5.0,100000.0,1,12.35,0.0,0.0,7.0,5739.0,67.5,76.0,722,1,0,1,2,2011,12,1,10,1,1,1
1,10000.0,36,13.49,339.31,3,3.0,62000.0,1,11.52,0.0,0.0,9.0,16462.0,79.1,76.0,672,1,0,1,1,2011,12,1,10,1,1,1
1,20000.0,36,7.9,625.81,1,0.0,45000.0,1,9.25,0.0,1.0,8.0,14386.0,74.9,76.0,747,2,0,1,3,2011,12,3,11,3,2,1
1,18000.0,36,9.91,580.05,2,5.0,110000.0,1,10.0,0.0,1.0,8.0,12371.0,62.5,76.0,732,1,0,1,3,2011,12,1,1,3,2,1
0,9000.0,60,19.91,238.0,5,3.0,60000.0,1,22.56,0.0,1.0,17.0,21321.0,91.1,76.0,682,1,0,1,3,2011,12,2,12,4,2,2
0,25000.0,60,18.64,643.58,5,10.0,61500.0,1,12.6,1.0,0.0,11.0,24278.0,60.8,76.0,687,1,0,1,3,2011,12,1,4,1,1,1
1,10000.0,36,11.71,330.76,2,3.0,33000.0,4,8.69,0.0,0.0,6.0,6621.0,88.3,76.0,697,1,0,1,1,2011,12,1,4,1,1,1
1,4200.0,36,6.03,127.83,1,3.0,61000.0,1,8.92,0.0,0.0,7.0,4228.0,12.9,76.0,767,2,0,1,1,2011,12,1,10,1,1,1
0,18000.0,60,17.27,449.97,4,1.0,62000.0,1,7.82,0.0,2.0,8.0,11273.0,86.7,76.0,707,1,1,0,3,2011,12,3,8,1,1,1
1,24000.0,36,16.29,847.21,4,2.0,50964.0,1,8.83,1.0,1.0,7.0,16318.0,69.4,76.0,682,1,0,1,3,2011,12,1,9,3,2,1
1,4475.0,36,15.27,155.72,3,3.0,43680.0,1,18.79,0.0,2.0,17.0,4489.0,33.5,76.0,667,0,0,1,1,2011,12,1,12,2,1,2
1,20000.0,60,14.65,472.14,3,2.0,56000.0,1,12.15,0.0,1.0,9.0,19348.0,59.9,76.0,727,1,1,0,3,2011,12,2,7,4,2,2
1,12000.0,36,12.42,400.99,2,5.0,50700.0,1,22.49,0.0,0.0,12.0,18682.0,80.8,76.0,682,1,0,1,2,2011,12,1,9,1,1,1
1,18000.0,60,17.58,452.98,4,5.0,60000.0,1,21.96,0.0,1.0,11.0,5945.0,83.7,76.0,692,1,1,0,3,2011,12,1,3,3,2,1
0,5000.0,36,12.42,167.08,2,2.0,30000.0,1,23.84,0.0,2.0,8.0,7980.0,89.7,76.0,697,1,0,1,2,2011,12,1,6,3,2,1
1,3000.0,36,6.03,91.31,1,5.0,50000.0,4,5.5,0.0,0.0,7.0,9616.0,29.4,76.0,752,2,0,1,1,2011,12,1,12,1,1,1
1,25000.0,60,19.03,648.93,5,10.0,75000.0,1,19.63,0.0,2.0,9.0,24150.0,91.5,76.0,697,1,0,1,3,2011,12,2,1,2,1,2
1,18000.0,60,19.03,467.23,5,3.0,90000.0,1,11.32,0.0,1.0,10.0,13371.0,85.2,76.0,677,1,0,1,2,2011,12,1,8,1,1,1
0,12000.0,36,9.91,386.7,2,10.0,55000.0,1,13.0,0.0,0.0,10.0,11774.0,75.5,76.0,707,1,0,1,1,2011,12,2,3,1,1,1
1,20000.0,36,15.27,695.96,3,10.0,50000.0,4,4.34,0.0,1.0,6.0,6855.0,52.7,76.0,677,1,1,0,3,2011,12,1,11,1,1,1
1,10000.0,36,13.49,339.31,3,3.0,84000.0,1,13.87,0.0,0.0,8.0,6046.0,68.7,76.0,692,1,0,1,3,2011,12,1,2,4,2,2
1,12000.0,36,7.9,375.49,1,0.0,62000.0,1,8.71,0.0,0.0,10.0,18125.0,57.7,76.0,727,1,1,0,2,2011,12,1,4,1,1,1
1,20000.0,60,10.65,290.64,2,2.0,175000.0,1,5.23,0.0,0.0,12.0,16008.0,34.1,76.0,752,2,1,0,3,2011,12,3,8,4,2,2
1,6300.0,36,11.71,208.38,2,2.0,30000.0,1,7.2,0.0,1.0,6.0,6274.0,84.3,76.0,697,1,0,1,1,2011,12,2,10,1,1,1
1,20000.0,60,16.77,494.59,4,7.0,50000.0,1,22.82,0.0,1.0,12.0,16565.0,56.7,76.0,702,1,0,1,3,2011,12,2,3,1,1,1
0,10000.0,36,11.71,330.76,2,5.0,32000.0,1,21.83,0.0,0.0,11.0,7346.0,59.6,76.0,697,1,0,1,1,2011,12,1,10,3,2,1
0,24000.0,36,8.9,762.08,1,10.0,116400.0,3,3.94,0.0,4.0,14.0,3885.0,8.1,76.0,767,2,1,0,3,2011,12,2,12,3,2,1
1,14400.0,36,12.69,483.05,2,9.0,40000.0,1,20.16,0.0,2.0,8.0,12248.0,79.5,76.0,697,1,1,0,1,2011,12,1,1,1,1,1
1,6000.0,36,14.65,206.97,3,7.0,34000.0,1,21.39,0.0,2.0,7.0,6546.0,88.5,76.0,672,1,0,1,1,2011,12,1,10,1,1,1
1,22000.0,36,15.96,773.03,3,5.0,73000.0,1,22.47,0.0,1.0,16.0,26721.0,85.1,76.0,677,1,1,0,3,2011,12,2,1,1,1,1
0,12000.0,36,11.71,396.92,2,10.0,57200.0,1,16.36,0.0,0.0,11.0,22059.0,68.5,76.0,697,1,0,1,2,2011,12,1,5,1,1,1
1,16000.0,36,16.77,568.62,4,0.0,114000.0,1,17.2,0.0,1.0,17.0,23096.0,64.2,76.0,667,0,1,0,2,2011,12,2,7,1,1,1
1,10000.0,36,10.65,325.74,2,10.0,90000.0,1,11.16,0.0,1.0,15.0,30660.0,59.4,76.0,712,1,1,0,1,2011,12,1,5,1,1,1
1,16000.0,60,19.03,301.76,5,8.0,54000.0,2,16.89,0.0,0.0,9.0,13771.0,56.2,76.0,672,1,1,0,2,2011,12,1,2,3,2,1
0,10000.0,36,12.69,335.45,2,2.0,35000.0,1,12.03,0.0,1.0,10.0,10472.0,84.6,76.0,697,1,0,1,2,2011,12,1,4,1,1,1
1,3500.0,36,13.49,118.76,3,7.0,56000.0,1,10.35,0.0,2.0,14.0,6943.0,54.2,76.0,677,1,0,1,1,2011,12,3,7,3,2,1
1,9600.0,36,9.91,309.36,2,5.0,35000.0,1,16.49,0.0,0.0,8.0,10980.0,79.0,76.0,712,1,0,1,1,2011,12,2,12,3,2,1
1,9875.0,36,7.9,309.0,1,10.0,40000.0,1,24.03,0.0,1.0,11.0,24129.0,63.7,76.0,727,1,1,0,2,2011,12,1,6,1,1,1
1,4800.0,36,7.9,150.2,1,6.0,48000.0,1,13.0,0.0,1.0,7.0,2936.0,26.0,76.0,732,1,0,1,2,2011,12,1,2,3,2,1
1,20000.0,36,14.27,686.18,3,10.0,70000.0,1,6.21,0.0,1.0,6.0,12377.0,89.0,76.0,707,1,1,0,3,2011,12,1,9,4,2,2
0,9750.0,36,7.51,303.34,1,4.0,35000.0,1,29.04,0.0,1.0,9.0,13275.0,51.7,76.0,737,1,0,1,1,2011,12,2,9,4,2,2
1,18000.0,60,15.96,365.67,3,6.0,91000.0,1,23.41,0.0,2.0,13.0,46957.0,67.0,76.0,712,1,1,0,3,2011,12,3,3,1,1,1
1,5000.0,36,6.03,152.18,1,9.0,30000.0,4,16.48,0.0,0.0,7.0,5881.0,25.6,76.0,762,2,1,0,1,2011,12,1,6,4,2,2
1,7200.0,36,7.9,225.29,1,1.0,55000.0,1,11.98,0.0,0.0,11.0,5862.0,46.1,76.0,712,1,0,1,1,2011,12,1,5,3,2,1
0,3000.0,60,19.03,77.88,5,3.0,53004.0,4,10.73,1.0,2.0,3.0,1985.0,79.4,76.0,672,1,0,1,2,2011,12,1,8,3,2,1
0,25000.0,60,19.42,654.31,5,10.0,60000.0,1,20.04,0.0,0.0,12.0,17035.0,94.9,76.0,687,1,0,1,3,2011,12,1,8,4,2,2
1,10000.0,36,15.96,351.38,3,10.0,53000.0,1,13.09,0.0,1.0,9.0,23870.0,77.2,76.0,667,0,0,1,3,2011,12,2,11,4,2,2
0,8875.0,36,12.69,297.72,2,5.0,35360.0,1,23.11,0.0,1.0,9.0,13003.0,71.1,76.0,697,1,1,0,3,2011,12,1,9,1,1,1
1,15550.0,36,11.71,514.34,2,10.0,54000.0,1,23.36,0.0,0.0,9.0,22455.0,89.8,76.0,712,1,0,1,3,2011,12,2,7,3,2,1
1,17000.0,60,15.27,406.85,3,8.0,65000.0,1,16.84,0.0,2.0,11.0,12923.0,62.7,76.0,717,1,0,1,1,2011,12,2,11,1,1,1
1,7500.0,36,12.69,251.59,2,5.0,65000.0,1,4.41,0.0,2.0,15.0,5927.0,35.5,76.0,707,1,0,1,1,2011,12,1,3,4,2,2
1,4500.0,36,17.27,161.05,4,1.0,42000.0,1,4.34,0.0,0.0,3.0,3424.0,68.5,76.0,677,1,0,1,1,2011,12,1,3,1,1,1
1,5800.0,36,12.42,193.81,2,3.0,36000.0,1,21.67,0.0,1.0,9.0,6558.0,66.9,76.0,692,1,0,1,1,2011,12,1,11,4,2,2
1,10000.0,36,11.71,330.76,2,2.0,40000.0,1,22.26,0.0,1.0,8.0,11145.0,47.4,76.0,707,1,0,1,1,2011,12,2,8,1,1,1
1,10000.0,36,9.91,322.25,2,4.0,50000.0,1,19.06,0.0,0.0,11.0,10898.0,88.6,76.0,717,1,0,1,1,2011,12,2,4,3,2,1
1,14000.0,36,11.71,463.07,2,1.0,52000.0,1,12.97,0.0,1.0,6.0,13008.0,57.9,76.0,712,1,0,1,1,2011,12,1,1,4,2,2
1,25000.0,60,19.03,648.93,5,3.0,85000.0,1,17.15,1.0,1.0,7.0,15814.0,87.9,76.0,687,1,1,0,3,2011,12,1,10,1,1,1
0,12000.0,36,8.9,381.04,1,3.0,32000.0,1,6.75,0.0,0.0,9.0,5329.0,59.2,76.0,717,1,0,1,2,2011,12,1,11,2,1,2
1,14000.0,36,14.27,480.33,3,0.0,80000.0,1,3.3,0.0,1.0,10.0,7085.0,59.0,76.0,682,1,0,1,1,2011,12,1,12,1,1,1
1,12000.0,36,8.9,381.04,1,7.0,40246.0,1,17.08,0.0,0.0,7.0,14573.0,72.2,76.0,717,1,1,0,3,2011,12,2,8,4,2,2
0,8050.0,36,12.69,270.04,2,1.0,36000.0,1,14.8,0.0,0.0,4.0,12000.0,81.3,76.0,697,1,0,1,2,2011,12,1,5,2,1,2
